#    L    TT             EE             BB             TE             PP             TP             EP          
  1328   0.950709E-10   0.415409E-11   0.000000E+00  -0.730084E-11   0.423930E-08   0.772181E-12  -0.123538E-12
  1329   0.952094E-10   0.413801E-11   0.000000E+00  -0.738522E-11   0.423412E-08   0.775325E-12  -0.123232E-12
  1330   0.953543E-10   0.412144E-11   0.000000E+00  -0.746804E-11   0.422896E-08   0.778481E-12  -0.122904E-12
  1331   0.955054E-10   0.410439E-11   0.000000E+00  -0.754926E-11   0.422380E-08   0.781612E-12  -0.122556E-12
  1332   0.956624E-10   0.408686E-11   0.000000E+00  -0.762885E-11   0.421866E-08   0.784678E-12  -0.122190E-12
  1333   0.958254E-10   0.406886E-11   0.000000E+00  -0.770678E-11   0.421352E-08   0.787641E-12  -0.121806E-12
  1334   0.959941E-10   0.405041E-11   0.000000E+00  -0.778301E-11   0.420840E-08   0.790471E-12  -0.121408E-12
  1335   0.961683E-10   0.403150E-11   0.000000E+00  -0.785751E-11   0.420328E-08   0.793168E-12  -0.120994E-12
  1336   0.963480E-10   0.401215E-11   0.000000E+00  -0.793027E-11   0.419818E-08   0.795739E-12  -0.120566E-12
  1337   0.965329E-10   0.399236E-11   0.000000E+00  -0.800125E-11   0.419308E-08   0.798193E-12  -0.120124E-12
  1338   0.967230E-10   0.397215E-11   0.000000E+00  -0.807043E-11   0.418800E-08   0.800538E-12  -0.119669E-12
  1339   0.969180E-10   0.395151E-11   0.000000E+00  -0.813777E-11   0.418293E-08   0.802782E-12  -0.119199E-12
  1340   0.971177E-10   0.393047E-11   0.000000E+00  -0.820326E-11   0.417786E-08   0.804934E-12  -0.118717E-12
  1341   0.973221E-10   0.390901E-11   0.000000E+00  -0.826687E-11   0.417280E-08   0.807003E-12  -0.118222E-12
  1342   0.975309E-10   0.388717E-11   0.000000E+00  -0.832856E-11   0.416776E-08   0.809010E-12  -0.117713E-12
  1343   0.977440E-10   0.386493E-11   0.000000E+00  -0.838833E-11   0.416272E-08   0.810978E-12  -0.117187E-12
  1344   0.979611E-10   0.384232E-11   0.000000E+00  -0.844614E-11   0.415770E-08   0.812929E-12  -0.116644E-12
  1345   0.981822E-10   0.381933E-11   0.000000E+00  -0.850197E-11   0.415268E-08   0.814885E-12  -0.116080E-12
  1346   0.984070E-10   0.379598E-11   0.000000E+00  -0.855580E-11   0.414767E-08   0.816870E-12  -0.115495E-12
  1347   0.986354E-10   0.377227E-11   0.000000E+00  -0.860761E-11   0.414268E-08   0.818906E-12  -0.114886E-12
  1348   0.988671E-10   0.374821E-11   0.000000E+00  -0.865737E-11   0.413769E-08   0.821004E-12  -0.114253E-12
  1349   0.991021E-10   0.372382E-11   0.000000E+00  -0.870506E-11   0.413271E-08   0.823137E-12  -0.113601E-12
  1350   0.993401E-10   0.369911E-11   0.000000E+00  -0.875069E-11   0.412774E-08   0.825264E-12  -0.112935E-12
  1351   0.995810E-10   0.367408E-11   0.000000E+00  -0.879424E-11   0.412278E-08   0.827344E-12  -0.112262E-12
  1352   0.998246E-10   0.364875E-11   0.000000E+00  -0.883569E-11   0.411783E-08   0.829340E-12  -0.111589E-12
  1353   0.100071E-09   0.362312E-11   0.000000E+00  -0.887504E-11   0.411289E-08   0.831210E-12  -0.110920E-12
  1354   0.100319E-09   0.359723E-11   0.000000E+00  -0.891228E-11   0.410796E-08   0.832915E-12  -0.110262E-12
  1355   0.100570E-09   0.357106E-11   0.000000E+00  -0.894739E-11   0.410304E-08   0.834429E-12  -0.109620E-12
  1356   0.100823E-09   0.354464E-11   0.000000E+00  -0.898037E-11   0.409813E-08   0.835782E-12  -0.108991E-12
  1357   0.101078E-09   0.351798E-11   0.000000E+00  -0.901121E-11   0.409323E-08   0.837016E-12  -0.108370E-12
  1358   0.101335E-09   0.349107E-11   0.000000E+00  -0.903989E-11   0.408834E-08   0.838175E-12  -0.107753E-12
  1359   0.101593E-09   0.346394E-11   0.000000E+00  -0.906642E-11   0.408346E-08   0.839302E-12  -0.107136E-12
  1360   0.101852E-09   0.343660E-11   0.000000E+00  -0.909077E-11   0.407858E-08   0.840440E-12  -0.106513E-12
  1361   0.102112E-09   0.340905E-11   0.000000E+00  -0.911294E-11   0.407372E-08   0.841632E-12  -0.105882E-12
  1362   0.102374E-09   0.338130E-11   0.000000E+00  -0.913293E-11   0.406886E-08   0.842908E-12  -0.105237E-12
  1363   0.102636E-09   0.335337E-11   0.000000E+00  -0.915072E-11   0.406402E-08   0.844251E-12  -0.104579E-12
  1364   0.102899E-09   0.332526E-11   0.000000E+00  -0.916632E-11   0.405918E-08   0.845626E-12  -0.103907E-12
  1365   0.103163E-09   0.329699E-11   0.000000E+00  -0.917973E-11   0.405435E-08   0.847003E-12  -0.103222E-12
  1366   0.103426E-09   0.326857E-11   0.000000E+00  -0.919094E-11   0.404953E-08   0.848349E-12  -0.102522E-12
  1367   0.103690E-09   0.324001E-11   0.000000E+00  -0.919995E-11   0.404472E-08   0.849632E-12  -0.101809E-12
  1368   0.103954E-09   0.321131E-11   0.000000E+00  -0.920676E-11   0.403992E-08   0.850819E-12  -0.101083E-12
  1369   0.104217E-09   0.318250E-11   0.000000E+00  -0.921137E-11   0.403513E-08   0.851887E-12  -0.100343E-12
  1370   0.104481E-09   0.315359E-11   0.000000E+00  -0.921379E-11   0.403035E-08   0.852838E-12  -0.995895E-13
  1371   0.104743E-09   0.312457E-11   0.000000E+00  -0.921402E-11   0.402558E-08   0.853683E-12  -0.988238E-13
  1372   0.105005E-09   0.309548E-11   0.000000E+00  -0.921206E-11   0.402081E-08   0.854432E-12  -0.980461E-13
  1373   0.105266E-09   0.306631E-11   0.000000E+00  -0.920792E-11   0.401606E-08   0.855096E-12  -0.972570E-13
  1374   0.105526E-09   0.303708E-11   0.000000E+00  -0.920161E-11   0.401131E-08   0.855684E-12  -0.964570E-13
  1375   0.105784E-09   0.300780E-11   0.000000E+00  -0.919313E-11   0.400657E-08   0.856207E-12  -0.956467E-13
  1376   0.106041E-09   0.297849E-11   0.000000E+00  -0.918248E-11   0.400184E-08   0.856676E-12  -0.948265E-13
  1377   0.106297E-09   0.294914E-11   0.000000E+00  -0.916968E-11   0.399712E-08   0.857098E-12  -0.939956E-13
  1378   0.106551E-09   0.291978E-11   0.000000E+00  -0.915473E-11   0.399241E-08   0.857484E-12  -0.931532E-13
  1379   0.106803E-09   0.289041E-11   0.000000E+00  -0.913764E-11   0.398771E-08   0.857840E-12  -0.922983E-13
  1380   0.107052E-09   0.286105E-11   0.000000E+00  -0.911840E-11   0.398301E-08   0.858176E-12  -0.914302E-13
  1381   0.107300E-09   0.283169E-11   0.000000E+00  -0.909704E-11   0.397833E-08   0.858499E-12  -0.905478E-13
  1382   0.107545E-09   0.280236E-11   0.000000E+00  -0.907355E-11   0.397365E-08   0.858820E-12  -0.896504E-13
  1383   0.107787E-09   0.277306E-11   0.000000E+00  -0.904794E-11   0.396898E-08   0.859140E-12  -0.887378E-13
  1384   0.108026E-09   0.274380E-11   0.000000E+00  -0.902023E-11   0.396432E-08   0.859446E-12  -0.878128E-13
  1385   0.108263E-09   0.271460E-11   0.000000E+00  -0.899044E-11   0.395967E-08   0.859720E-12  -0.868790E-13
  1386   0.108497E-09   0.268547E-11   0.000000E+00  -0.895860E-11   0.395503E-08   0.859941E-12  -0.859401E-13
  1387   0.108727E-09   0.265642E-11   0.000000E+00  -0.892471E-11   0.395040E-08   0.860091E-12  -0.849997E-13
  1388   0.108954E-09   0.262746E-11   0.000000E+00  -0.888881E-11   0.394577E-08   0.860151E-12  -0.840613E-13
  1389   0.109177E-09   0.259860E-11   0.000000E+00  -0.885091E-11   0.394115E-08   0.860101E-12  -0.831285E-13
  1390   0.109397E-09   0.256986E-11   0.000000E+00  -0.881103E-11   0.393655E-08   0.859930E-12  -0.822042E-13
  1391   0.109613E-09   0.254124E-11   0.000000E+00  -0.876920E-11   0.393195E-08   0.859653E-12  -0.812877E-13
  1392   0.109825E-09   0.251276E-11   0.000000E+00  -0.872542E-11   0.392736E-08   0.859292E-12  -0.803776E-13
  1393   0.110034E-09   0.248442E-11   0.000000E+00  -0.867972E-11   0.392278E-08   0.858868E-12  -0.794725E-13
  1394   0.110238E-09   0.245623E-11   0.000000E+00  -0.863211E-11   0.391820E-08   0.858404E-12  -0.785709E-13
  1395   0.110437E-09   0.242821E-11   0.000000E+00  -0.858262E-11   0.391364E-08   0.857921E-12  -0.776714E-13
  1396   0.110632E-09   0.240035E-11   0.000000E+00  -0.853125E-11   0.390908E-08   0.857442E-12  -0.767727E-13
  1397   0.110823E-09   0.237268E-11   0.000000E+00  -0.847804E-11   0.390454E-08   0.856984E-12  -0.758733E-13
  1398   0.111008E-09   0.234520E-11   0.000000E+00  -0.842299E-11   0.390000E-08   0.856545E-12  -0.749719E-13
  1399   0.111189E-09   0.231792E-11   0.000000E+00  -0.836615E-11   0.389547E-08   0.856119E-12  -0.740672E-13
  1400   0.111364E-09   0.229085E-11   0.000000E+00  -0.830754E-11   0.389094E-08   0.855700E-12  -0.731581E-13
  1401   0.111535E-09   0.226400E-11   0.000000E+00  -0.824719E-11   0.388643E-08   0.855282E-12  -0.722432E-13
  1402   0.111700E-09   0.223738E-11   0.000000E+00  -0.818511E-11   0.388192E-08   0.854858E-12  -0.713213E-13
  1403   0.111860E-09   0.221099E-11   0.000000E+00  -0.812135E-11   0.387743E-08   0.854423E-12  -0.703911E-13
  1404   0.112015E-09   0.218485E-11   0.000000E+00  -0.805593E-11   0.387294E-08   0.853968E-12  -0.694517E-13
  1405   0.112164E-09   0.215897E-11   0.000000E+00  -0.798887E-11   0.386845E-08   0.853474E-12  -0.685030E-13
  1406   0.112307E-09   0.213336E-11   0.000000E+00  -0.792020E-11   0.386398E-08   0.852922E-12  -0.675455E-13
  1407   0.112444E-09   0.210801E-11   0.000000E+00  -0.784996E-11   0.385951E-08   0.852289E-12  -0.665794E-13
  1408   0.112576E-09   0.208295E-11   0.000000E+00  -0.777816E-11   0.385506E-08   0.851556E-12  -0.656050E-13
  1409   0.112701E-09   0.205817E-11   0.000000E+00  -0.770484E-11   0.385061E-08   0.850702E-12  -0.646227E-13
  1410   0.112821E-09   0.203369E-11   0.000000E+00  -0.763003E-11   0.384617E-08   0.849706E-12  -0.636328E-13
  1411   0.112934E-09   0.200951E-11   0.000000E+00  -0.755375E-11   0.384173E-08   0.848556E-12  -0.626357E-13
  1412   0.113041E-09   0.198565E-11   0.000000E+00  -0.747605E-11   0.383731E-08   0.847275E-12  -0.616318E-13
  1413   0.113141E-09   0.196211E-11   0.000000E+00  -0.739694E-11   0.383289E-08   0.845896E-12  -0.606220E-13
  1414   0.113235E-09   0.193890E-11   0.000000E+00  -0.731649E-11   0.382848E-08   0.844451E-12  -0.596066E-13
  1415   0.113322E-09   0.191602E-11   0.000000E+00  -0.723471E-11   0.382408E-08   0.842970E-12  -0.585865E-13
  1416   0.113403E-09   0.189349E-11   0.000000E+00  -0.715165E-11   0.381969E-08   0.841486E-12  -0.575621E-13
  1417   0.113477E-09   0.187131E-11   0.000000E+00  -0.706734E-11   0.381530E-08   0.840031E-12  -0.565342E-13
  1418   0.113545E-09   0.184949E-11   0.000000E+00  -0.698183E-11   0.381092E-08   0.838627E-12  -0.555032E-13
  1419   0.113606E-09   0.182804E-11   0.000000E+00  -0.689513E-11   0.380655E-08   0.837256E-12  -0.544694E-13
  1420   0.113660E-09   0.180696E-11   0.000000E+00  -0.680730E-11   0.380219E-08   0.835892E-12  -0.534332E-13
  1421   0.113707E-09   0.178626E-11   0.000000E+00  -0.671837E-11   0.379784E-08   0.834508E-12  -0.523946E-13
  1422   0.113747E-09   0.176595E-11   0.000000E+00  -0.662836E-11   0.379349E-08   0.833075E-12  -0.513540E-13
  1423   0.113781E-09   0.174602E-11   0.000000E+00  -0.653732E-11   0.378915E-08   0.831568E-12  -0.503116E-13
  1424   0.113807E-09   0.172650E-11   0.000000E+00  -0.644527E-11   0.378482E-08   0.829959E-12  -0.492677E-13
  1425   0.113826E-09   0.170738E-11   0.000000E+00  -0.635226E-11   0.378050E-08   0.828230E-12  -0.482226E-13
  1426   0.113838E-09   0.168867E-11   0.000000E+00  -0.625833E-11   0.377618E-08   0.826397E-12  -0.471777E-13
  1427   0.113842E-09   0.167037E-11   0.000000E+00  -0.616350E-11   0.377188E-08   0.824485E-12  -0.461345E-13
  1428   0.113839E-09   0.165249E-11   0.000000E+00  -0.606781E-11   0.376758E-08   0.822521E-12  -0.450948E-13
  1429   0.113829E-09   0.163503E-11   0.000000E+00  -0.597132E-11   0.376328E-08   0.820530E-12  -0.440599E-13
  1430   0.113812E-09   0.161800E-11   0.000000E+00  -0.587404E-11   0.375900E-08   0.818536E-12  -0.430315E-13
  1431   0.113787E-09   0.160141E-11   0.000000E+00  -0.577603E-11   0.375472E-08   0.816566E-12  -0.420112E-13
  1432   0.113755E-09   0.158526E-11   0.000000E+00  -0.567731E-11   0.375046E-08   0.814638E-12  -0.409998E-13
  1433   0.113715E-09   0.156955E-11   0.000000E+00  -0.557793E-11   0.374619E-08   0.812747E-12  -0.399960E-13
  1434   0.113668E-09   0.155428E-11   0.000000E+00  -0.547792E-11   0.374194E-08   0.810880E-12  -0.389978E-13
  1435   0.113613E-09   0.153947E-11   0.000000E+00  -0.537733E-11   0.373770E-08   0.809025E-12  -0.380029E-13
  1436   0.113551E-09   0.152511E-11   0.000000E+00  -0.527619E-11   0.373346E-08   0.807169E-12  -0.370095E-13
  1437   0.113481E-09   0.151120E-11   0.000000E+00  -0.517455E-11   0.372923E-08   0.805301E-12  -0.360155E-13
  1438   0.113403E-09   0.149776E-11   0.000000E+00  -0.507243E-11   0.372501E-08   0.803409E-12  -0.350187E-13
  1439   0.113318E-09   0.148479E-11   0.000000E+00  -0.496989E-11   0.372079E-08   0.801478E-12  -0.340177E-13
  1440   0.113226E-09   0.147228E-11   0.000000E+00  -0.486695E-11   0.371658E-08   0.799500E-12  -0.330124E-13
  1441   0.113126E-09   0.146024E-11   0.000000E+00  -0.476366E-11   0.371238E-08   0.797460E-12  -0.320034E-13
  1442   0.113018E-09   0.144867E-11   0.000000E+00  -0.466005E-11   0.370819E-08   0.795347E-12  -0.309911E-13
  1443   0.112902E-09   0.143757E-11   0.000000E+00  -0.455616E-11   0.370400E-08   0.793149E-12  -0.299761E-13
  1444   0.112779E-09   0.142695E-11   0.000000E+00  -0.445204E-11   0.369983E-08   0.790855E-12  -0.289589E-13
  1445   0.112648E-09   0.141681E-11   0.000000E+00  -0.434771E-11   0.369565E-08   0.788452E-12  -0.279398E-13
  1446   0.112509E-09   0.140715E-11   0.000000E+00  -0.424321E-11   0.369149E-08   0.785934E-12  -0.269196E-13
  1447   0.112363E-09   0.139797E-11   0.000000E+00  -0.413860E-11   0.368734E-08   0.783319E-12  -0.258985E-13
  1448   0.112209E-09   0.138927E-11   0.000000E+00  -0.403389E-11   0.368319E-08   0.780632E-12  -0.248773E-13
  1449   0.112047E-09   0.138106E-11   0.000000E+00  -0.392915E-11   0.367904E-08   0.777895E-12  -0.238562E-13
  1450   0.111878E-09   0.137333E-11   0.000000E+00  -0.382440E-11   0.367491E-08   0.775133E-12  -0.228360E-13
  1451   0.111702E-09   0.136609E-11   0.000000E+00  -0.371969E-11   0.367078E-08   0.772370E-12  -0.218170E-13
  1452   0.111518E-09   0.135933E-11   0.000000E+00  -0.361506E-11   0.366666E-08   0.769628E-12  -0.207998E-13
  1453   0.111326E-09   0.135306E-11   0.000000E+00  -0.351055E-11   0.366255E-08   0.766926E-12  -0.197847E-13
  1454   0.111127E-09   0.134728E-11   0.000000E+00  -0.340620E-11   0.365844E-08   0.764247E-12  -0.187715E-13
  1455   0.110921E-09   0.134198E-11   0.000000E+00  -0.330204E-11   0.365435E-08   0.761572E-12  -0.177599E-13
  1456   0.110708E-09   0.133717E-11   0.000000E+00  -0.319810E-11   0.365025E-08   0.758877E-12  -0.167495E-13
  1457   0.110488E-09   0.133285E-11   0.000000E+00  -0.309443E-11   0.364617E-08   0.756141E-12  -0.157398E-13
  1458   0.110260E-09   0.132900E-11   0.000000E+00  -0.299106E-11   0.364209E-08   0.753343E-12  -0.147306E-13
  1459   0.110025E-09   0.132564E-11   0.000000E+00  -0.288802E-11   0.363802E-08   0.750461E-12  -0.137214E-13
  1460   0.109783E-09   0.132277E-11   0.000000E+00  -0.278536E-11   0.363396E-08   0.747480E-12  -0.127123E-13
  1461   0.109534E-09   0.132037E-11   0.000000E+00  -0.268310E-11   0.362991E-08   0.744416E-12  -0.117048E-13
  1462   0.109278E-09   0.131845E-11   0.000000E+00  -0.258129E-11   0.362586E-08   0.741292E-12  -0.107008E-13
  1463   0.109015E-09   0.131701E-11   0.000000E+00  -0.247996E-11   0.362181E-08   0.738131E-12  -0.970229E-14
  1464   0.108745E-09   0.131604E-11   0.000000E+00  -0.237914E-11   0.361778E-08   0.734956E-12  -0.871117E-14
  1465   0.108468E-09   0.131555E-11   0.000000E+00  -0.227886E-11   0.361375E-08   0.731789E-12  -0.772938E-14
  1466   0.108185E-09   0.131553E-11   0.000000E+00  -0.217918E-11   0.360973E-08   0.728655E-12  -0.675883E-14
  1467   0.107895E-09   0.131597E-11   0.000000E+00  -0.208011E-11   0.360572E-08   0.725570E-12  -0.580078E-14
  1468   0.107599E-09   0.131689E-11   0.000000E+00  -0.198170E-11   0.360171E-08   0.722531E-12  -0.485388E-14
  1469   0.107296E-09   0.131826E-11   0.000000E+00  -0.188398E-11   0.359771E-08   0.719529E-12  -0.391607E-14
  1470   0.106986E-09   0.132010E-11   0.000000E+00  -0.178697E-11   0.359372E-08   0.716554E-12  -0.298533E-14
  1471   0.106671E-09   0.132239E-11   0.000000E+00  -0.169072E-11   0.358973E-08   0.713599E-12  -0.205963E-14
  1472   0.106349E-09   0.132514E-11   0.000000E+00  -0.159525E-11   0.358575E-08   0.710653E-12  -0.113691E-14
  1473   0.106020E-09   0.132833E-11   0.000000E+00  -0.150060E-11   0.358178E-08   0.707708E-12  -0.215167E-15
  1474   0.105686E-09   0.133198E-11   0.000000E+00  -0.140680E-11   0.357782E-08   0.704754E-12   0.707231E-15
  1475   0.105345E-09   0.133606E-11   0.000000E+00  -0.131389E-11   0.357386E-08   0.701778E-12   0.163020E-14
  1476   0.104999E-09   0.134059E-11   0.000000E+00  -0.122188E-11   0.356991E-08   0.698768E-12   0.255326E-14
  1477   0.104647E-09   0.134555E-11   0.000000E+00  -0.113082E-11   0.356597E-08   0.695710E-12   0.347589E-14
  1478   0.104289E-09   0.135093E-11   0.000000E+00  -0.104073E-11   0.356203E-08   0.692591E-12   0.439762E-14
  1479   0.103926E-09   0.135675E-11   0.000000E+00  -0.951638E-12   0.355810E-08   0.689398E-12   0.531793E-14
  1480   0.103557E-09   0.136298E-11   0.000000E+00  -0.863579E-12   0.355418E-08   0.686118E-12   0.623633E-14
  1481   0.103183E-09   0.136964E-11   0.000000E+00  -0.776580E-12   0.355026E-08   0.682742E-12   0.715232E-14
  1482   0.102803E-09   0.137670E-11   0.000000E+00  -0.690669E-12   0.354635E-08   0.679285E-12   0.806533E-14
  1483   0.102418E-09   0.138417E-11   0.000000E+00  -0.605870E-12   0.354245E-08   0.675766E-12   0.897478E-14
  1484   0.102029E-09   0.139204E-11   0.000000E+00  -0.522211E-12   0.353855E-08   0.672205E-12   0.988009E-14
  1485   0.101634E-09   0.140031E-11   0.000000E+00  -0.439718E-12   0.353466E-08   0.668619E-12   0.107807E-13
  1486   0.101235E-09   0.140896E-11   0.000000E+00  -0.358415E-12   0.353078E-08   0.665030E-12   0.116760E-13
  1487   0.100830E-09   0.141800E-11   0.000000E+00  -0.278331E-12   0.352690E-08   0.661455E-12   0.125654E-13
  1488   0.100421E-09   0.142742E-11   0.000000E+00  -0.199489E-12   0.352303E-08   0.657910E-12   0.134485E-13
  1489   0.100008E-09   0.143721E-11   0.000000E+00  -0.121914E-12   0.351917E-08   0.654382E-12   0.143252E-13
  1490   0.995895E-10   0.144737E-11   0.000000E+00  -0.456283E-13   0.351531E-08   0.650856E-12   0.151955E-13
  1491   0.991670E-10   0.145788E-11   0.000000E+00   0.293456E-13   0.351146E-08   0.647315E-12   0.160596E-13
  1492   0.987403E-10   0.146875E-11   0.000000E+00   0.102985E-12   0.350762E-08   0.643744E-12   0.169174E-13
  1493   0.983095E-10   0.147997E-11   0.000000E+00   0.175266E-12   0.350378E-08   0.640126E-12   0.177690E-13
  1494   0.978746E-10   0.149152E-11   0.000000E+00   0.246167E-12   0.349995E-08   0.636446E-12   0.186146E-13
  1495   0.974358E-10   0.150341E-11   0.000000E+00   0.315666E-12   0.349613E-08   0.632692E-12   0.194540E-13
  1496   0.969932E-10   0.151563E-11   0.000000E+00   0.383743E-12   0.349231E-08   0.628880E-12   0.202873E-13
  1497   0.965470E-10   0.152816E-11   0.000000E+00   0.450383E-12   0.348850E-08   0.625033E-12   0.211143E-13
  1498   0.960972E-10   0.154101E-11   0.000000E+00   0.515567E-12   0.348470E-08   0.621173E-12   0.219351E-13
  1499   0.956440E-10   0.155416E-11   0.000000E+00   0.579278E-12   0.348090E-08   0.617320E-12   0.227494E-13
  1500   0.951875E-10   0.156761E-11   0.000000E+00   0.641498E-12   0.347711E-08   0.613496E-12   0.235573E-13
  1501   0.947278E-10   0.158135E-11   0.000000E+00   0.702209E-12   0.347332E-08   0.609725E-12   0.243587E-13
  1502   0.942652E-10   0.159537E-11   0.000000E+00   0.761396E-12   0.346954E-08   0.606020E-12   0.251535E-13
  1503   0.937996E-10   0.160967E-11   0.000000E+00   0.819042E-12   0.346577E-08   0.602377E-12   0.259417E-13
  1504   0.933312E-10   0.162423E-11   0.000000E+00   0.875136E-12   0.346200E-08   0.598783E-12   0.267234E-13
  1505   0.928602E-10   0.163906E-11   0.000000E+00   0.929663E-12   0.345824E-08   0.595225E-12   0.274986E-13
  1506   0.923866E-10   0.165413E-11   0.000000E+00   0.982609E-12   0.345449E-08   0.591692E-12   0.282673E-13
  1507   0.919105E-10   0.166945E-11   0.000000E+00   0.103396E-11   0.345075E-08   0.588170E-12   0.290296E-13
  1508   0.914321E-10   0.168501E-11   0.000000E+00   0.108370E-11   0.344701E-08   0.584648E-12   0.297856E-13
  1509   0.909515E-10   0.170079E-11   0.000000E+00   0.113183E-11   0.344327E-08   0.581115E-12   0.305351E-13
  1510   0.904688E-10   0.171679E-11   0.000000E+00   0.117832E-11   0.343954E-08   0.577566E-12   0.312782E-13
  1511   0.899841E-10   0.173300E-11   0.000000E+00   0.122318E-11   0.343582E-08   0.573998E-12   0.320149E-13
  1512   0.894978E-10   0.174942E-11   0.000000E+00   0.126640E-11   0.343211E-08   0.570407E-12   0.327449E-13
  1513   0.890098E-10   0.176603E-11   0.000000E+00   0.130798E-11   0.342840E-08   0.566789E-12   0.334684E-13
  1514   0.885204E-10   0.178282E-11   0.000000E+00   0.134790E-11   0.342470E-08   0.563143E-12   0.341851E-13
  1515   0.880298E-10   0.179980E-11   0.000000E+00   0.138617E-11   0.342100E-08   0.559462E-12   0.348950E-13
  1516   0.875380E-10   0.181695E-11   0.000000E+00   0.142277E-11   0.341731E-08   0.555747E-12   0.355981E-13
  1517   0.870452E-10   0.183426E-11   0.000000E+00   0.145770E-11   0.341363E-08   0.551999E-12   0.362941E-13
  1518   0.865516E-10   0.185172E-11   0.000000E+00   0.149096E-11   0.340995E-08   0.548222E-12   0.369831E-13
  1519   0.860572E-10   0.186933E-11   0.000000E+00   0.152255E-11   0.340628E-08   0.544420E-12   0.376648E-13
  1520   0.855622E-10   0.188707E-11   0.000000E+00   0.155245E-11   0.340262E-08   0.540597E-12   0.383391E-13
  1521   0.850667E-10   0.190494E-11   0.000000E+00   0.158067E-11   0.339896E-08   0.536756E-12   0.390059E-13
  1522   0.845708E-10   0.192294E-11   0.000000E+00   0.160721E-11   0.339531E-08   0.532901E-12   0.396651E-13
  1523   0.840746E-10   0.194104E-11   0.000000E+00   0.163205E-11   0.339166E-08   0.529037E-12   0.403165E-13
  1524   0.835783E-10   0.195924E-11   0.000000E+00   0.165520E-11   0.338802E-08   0.525164E-12   0.409600E-13
  1525   0.830820E-10   0.197753E-11   0.000000E+00   0.167666E-11   0.338439E-08   0.521284E-12   0.415955E-13
  1526   0.825859E-10   0.199591E-11   0.000000E+00   0.169643E-11   0.338076E-08   0.517398E-12   0.422228E-13
  1527   0.820900E-10   0.201437E-11   0.000000E+00   0.171452E-11   0.337714E-08   0.513508E-12   0.428419E-13
  1528   0.815945E-10   0.203289E-11   0.000000E+00   0.173092E-11   0.337353E-08   0.509615E-12   0.434525E-13
  1529   0.810996E-10   0.205147E-11   0.000000E+00   0.174565E-11   0.336992E-08   0.505721E-12   0.440545E-13
  1530   0.806053E-10   0.207010E-11   0.000000E+00   0.175869E-11   0.336631E-08   0.501828E-12   0.446480E-13
  1531   0.801118E-10   0.208877E-11   0.000000E+00   0.177005E-11   0.336271E-08   0.497934E-12   0.452334E-13
  1532   0.796191E-10   0.210748E-11   0.000000E+00   0.177974E-11   0.335912E-08   0.494042E-12   0.458112E-13
  1533   0.791275E-10   0.212620E-11   0.000000E+00   0.178776E-11   0.335554E-08   0.490152E-12   0.463820E-13
  1534   0.786370E-10   0.214494E-11   0.000000E+00   0.179412E-11   0.335196E-08   0.486264E-12   0.469463E-13
  1535   0.781477E-10   0.216369E-11   0.000000E+00   0.179882E-11   0.334839E-08   0.482378E-12   0.475047E-13
  1536   0.776598E-10   0.218243E-11   0.000000E+00   0.180186E-11   0.334482E-08   0.478496E-12   0.480578E-13
  1537   0.771732E-10   0.220115E-11   0.000000E+00   0.180325E-11   0.334126E-08   0.474619E-12   0.486059E-13
  1538   0.766883E-10   0.221986E-11   0.000000E+00   0.180300E-11   0.333770E-08   0.470755E-12   0.491490E-13
  1539   0.762051E-10   0.223853E-11   0.000000E+00   0.180112E-11   0.333415E-08   0.466912E-12   0.496868E-13
  1540   0.757237E-10   0.225717E-11   0.000000E+00   0.179763E-11   0.333061E-08   0.463098E-12   0.502191E-13
  1541   0.752442E-10   0.227576E-11   0.000000E+00   0.179252E-11   0.332707E-08   0.459322E-12   0.507456E-13
  1542   0.747669E-10   0.229430E-11   0.000000E+00   0.178582E-11   0.332354E-08   0.455593E-12   0.512661E-13
  1543   0.742917E-10   0.231277E-11   0.000000E+00   0.177753E-11   0.332001E-08   0.451920E-12   0.517803E-13
  1544   0.738189E-10   0.233118E-11   0.000000E+00   0.176767E-11   0.331649E-08   0.448306E-12   0.522879E-13
  1545   0.733484E-10   0.234950E-11   0.000000E+00   0.175625E-11   0.331298E-08   0.444741E-12   0.527888E-13
  1546   0.728805E-10   0.236773E-11   0.000000E+00   0.174328E-11   0.330947E-08   0.441208E-12   0.532824E-13
  1547   0.724153E-10   0.238587E-11   0.000000E+00   0.172877E-11   0.330597E-08   0.437693E-12   0.537686E-13
  1548   0.719527E-10   0.240391E-11   0.000000E+00   0.171274E-11   0.330247E-08   0.434179E-12   0.542469E-13
  1549   0.714930E-10   0.242183E-11   0.000000E+00   0.169520E-11   0.329898E-08   0.430650E-12   0.547170E-13
  1550   0.710362E-10   0.243963E-11   0.000000E+00   0.167616E-11   0.329549E-08   0.427092E-12   0.551786E-13
  1551   0.705824E-10   0.245730E-11   0.000000E+00   0.165564E-11   0.329201E-08   0.423493E-12   0.556315E-13
  1552   0.701317E-10   0.247483E-11   0.000000E+00   0.163365E-11   0.328854E-08   0.419855E-12   0.560755E-13
  1553   0.696843E-10   0.249222E-11   0.000000E+00   0.161022E-11   0.328507E-08   0.416186E-12   0.565105E-13
  1554   0.692401E-10   0.250946E-11   0.000000E+00   0.158535E-11   0.328161E-08   0.412493E-12   0.569364E-13
